move_id,move_name_en,name_status,description_symbol,source_text,target_text_th,description_status,move_name_source_file,move_name_source_line,description_source_file,description_source_line,mapping_source_line
MOVE_CRUSH_CLAW,CRUSH CLAW,keep_english,sCrushClawDescription,"Tears at the foe with sharp
claws. May lower DEFENSE.","ฉีกด้วยกรงเล็บแหลมคม
อาจลดพลังป้องกัน",proof_passed,src/data/text/move_names.h,309,src/data/text/move_descriptions.h,1224,1728
MOVE_BLAST_BURN,BLAST BURN,keep_english,sBlastBurnDescription,"Powerful, but leaves the
user immobile the next turn.","พลังรุนแรงแต่ผู้ใช้ท่า
ขยับไม่ได้ในเทิร์นถัดไป",proof_passed,src/data/text/move_names.h,310,src/data/text/move_descriptions.h,1228,1729
MOVE_HYDRO_CANNON,HYDRO CANNON,keep_english,sHydroCannonDescription,"Powerful, but leaves the
user immobile the next turn.","พลังรุนแรงแต่ผู้ใช้ท่า
ขยับไม่ได้ในเทิร์นถัดไป",proof_passed,src/data/text/move_names.h,311,src/data/text/move_descriptions.h,1232,1730
MOVE_METEOR_MASH,METEOR MASH,keep_english,sMeteorMashDescription,"Fires a meteor-like punch.
May raise ATTACK.","ชกด้วยพลังดุจอุกกาบาต
อาจเพิ่มพลังโจมตี",proof_passed,src/data/text/move_names.h,312,src/data/text/move_descriptions.h,1236,1731
MOVE_ASTONISH,ASTONISH,keep_english,sAstonishDescription,"An attack that may shock
the foe into flinching.","โจมตีให้ตกใจ
อาจทำให้คู่ต่อสู้ชะงัก",proof_passed,src/data/text/move_names.h,313,src/data/text/move_descriptions.h,1240,1732
MOVE_WEATHER_BALL,WEATHER BALL,keep_english,sWeatherBallDescription,"The move's type and power
change with the weather.","ประเภทและพลังของท่า
เปลี่ยนตามสภาพอากาศ",proof_passed,src/data/text/move_names.h,314,src/data/text/move_descriptions.h,1244,1733
MOVE_AROMATHERAPY,AROMATHERAPY,keep_english,sAromatherapyDescription,"Heals all status problems
with a soothing scent.","ใช้กลิ่นหอมผ่อนคลาย
รักษาสถานะผิดปกติทั้งหมด",proof_passed,src/data/text/move_names.h,315,src/data/text/move_descriptions.h,1248,1734
MOVE_FAKE_TEARS,FAKE TEARS,keep_english,sFakeTearsDescription,"Feigns crying to sharply
lower the foe's SP. DEF.","แสร้งร้องไห้
ลดพลังป้องกันพิเศษอย่างมาก",proof_passed,src/data/text/move_names.h,316,src/data/text/move_descriptions.h,1252,1735
MOVE_AIR_CUTTER,AIR CUTTER,keep_english,sAirCutterDescription,"Hacks with razorlike wind.
High critical-hit ratio.","ฟันด้วยลมคมกริบ
โอกาสโจมตีคริติคอลสูง",proof_passed,src/data/text/move_names.h,317,src/data/text/move_descriptions.h,1256,1736
MOVE_OVERHEAT,OVERHEAT,keep_english,sOverheatDescription,"Allows a full-power attack,
but sharply lowers SP. ATK.","โจมตีด้วยพลังเต็มที่
ลดพลังโจมตีพิเศษอย่างมาก",proof_passed,src/data/text/move_names.h,318,src/data/text/move_descriptions.h,1260,1737
MOVE_ODOR_SLEUTH,ODOR SLEUTH,keep_english,sOdorSleuthDescription,"Negates the foe's efforts
to heighten evasiveness.","ลบผลการเพิ่ม
การหลบหลีกของคู่ต่อสู้",proof_passed,src/data/text/move_names.h,319,src/data/text/move_descriptions.h,1264,1738
MOVE_ROCK_TOMB,ROCK TOMB,keep_english,sRockTombDescription,"Stops the foe from moving
with rocks and cuts SPEED.","ขวางด้วยก้อนหิน
และลดความเร็ว",proof_passed,src/data/text/move_names.h,320,src/data/text/move_descriptions.h,1268,1739
MOVE_SILVER_WIND,SILVER WIND,keep_english,sSilverWindDescription,"A powdery attack that may
raise abilities.","โจมตีด้วยผงจากปีก
อาจเพิ่มค่าสถานะ",proof_passed,src/data/text/move_names.h,321,src/data/text/move_descriptions.h,1272,1740
MOVE_METAL_SOUND,METAL SOUND,keep_english,sMetalSoundDescription,"Emits a horrible screech
that sharply lowers SP. DEF.","ปล่อยเสียงโลหะน่ากลัว
ลดพลังป้องกันพิเศษอย่างมาก",proof_passed,src/data/text/move_names.h,322,src/data/text/move_descriptions.h,1276,1741
MOVE_GRASS_WHISTLE,GRASSWHISTLE,keep_english,sGrassWhistleDescription,"Lulls the foe into sleep
with a pleasant melody.","บรรเลงทำนองไพเราะ
ทำให้คู่ต่อสู้หลับ",proof_passed,src/data/text/move_names.h,323,src/data/text/move_descriptions.h,1280,1742
MOVE_TICKLE,TICKLE,keep_english,sTickleDescription,"Makes the foe laugh to
lower ATTACK and DEFENSE.","ทำให้คู่ต่อสู้หัวเราะ
ลดพลังโจมตีและพลังป้องกัน",proof_passed,src/data/text/move_names.h,324,src/data/text/move_descriptions.h,1284,1743
MOVE_COSMIC_POWER,COSMIC POWER,keep_english,sCosmicPowerDescription,"Raises DEFENSE and SP. DEF
with a mystic power.","เพิ่มพลังป้องกันและ
พลังป้องกันพิเศษ",proof_passed,src/data/text/move_names.h,325,src/data/text/move_descriptions.h,1288,1744
MOVE_WATER_SPOUT,WATER SPOUT,keep_english,sWaterSpoutDescription,"Inflicts more damage if the
user's HP is high.","สร้างความเสียหายมากขึ้น
เมื่อ HP ผู้ใช้ท่าสูง",proof_passed,src/data/text/move_names.h,326,src/data/text/move_descriptions.h,1292,1745
MOVE_SIGNAL_BEAM,SIGNAL BEAM,keep_english,sSignalBeamDescription,"A strange beam attack that
may confuse the foe.","ยิงลำแสงประหลาด
อาจทำให้คู่ต่อสู้สับสน",proof_passed,src/data/text/move_names.h,327,src/data/text/move_descriptions.h,1296,1746
MOVE_SHADOW_PUNCH,SHADOW PUNCH,keep_english,sShadowPunchDescription,"An unavoidable punch that
is thrown from shadows.","ชกจากเงามืด
และไม่อาจหลบได้",proof_passed,src/data/text/move_names.h,328,src/data/text/move_descriptions.h,1300,1747
MOVE_EXTRASENSORY,EXTRASENSORY,keep_english,sExtrasensoryDescription,"Attacks with a peculiar
power. May cause flinching.","โจมตีด้วยพลังประหลาด
อาจทำให้คู่ต่อสู้ชะงัก",proof_passed,src/data/text/move_names.h,329,src/data/text/move_descriptions.h,1304,1748
MOVE_SKY_UPPERCUT,SKY UPPERCUT,keep_english,sSkyUppercutDescription,"An uppercut thrown as if
leaping into the sky.","ปล่อยหมัดเสย
ราวกับกระโดดขึ้นฟ้า",proof_passed,src/data/text/move_names.h,330,src/data/text/move_descriptions.h,1308,1749
MOVE_SAND_TOMB,SAND TOMB,keep_english,sSandTombDescription,"Traps and hurts the foe in
quicksand for 2 to 5 turns.","ขังและทำร้ายในทรายดูด
นาน 2 ถึง 5 เทิร์น",proof_passed,src/data/text/move_names.h,331,src/data/text/move_descriptions.h,1312,1750
MOVE_SHEER_COLD,SHEER COLD,keep_english,sSheerColdDescription,"A chilling attack that
causes fainting if it hits.","โจมตีด้วยความหนาวเย็น
โดนแล้วทำให้หมดสภาพ",proof_passed,src/data/text/move_names.h,332,src/data/text/move_descriptions.h,1316,1751
MOVE_MUDDY_WATER,MUDDY WATER,keep_english,sMuddyWaterDescription,"Attacks with muddy water.
May lower accuracy.","โจมตีด้วยน้ำโคลน
อาจลดความแม่นยำ",proof_passed,src/data/text/move_names.h,333,src/data/text/move_descriptions.h,1320,1752
MOVE_BULLET_SEED,BULLET SEED,keep_english,sBulletSeedDescription,"Shoots 2 to 5 seeds in a row
to strike the foe.","ยิงเมล็ดต่อเนื่อง
2 ถึง 5 ครั้ง",proof_passed,src/data/text/move_names.h,334,src/data/text/move_descriptions.h,1324,1753
MOVE_AERIAL_ACE,AERIAL ACE,keep_english,sAerialAceDescription,"An extremely speedy and
unavoidable attack.","โจมตีด้วยความเร็วสูง
และไม่อาจหลบได้",proof_passed,src/data/text/move_names.h,335,src/data/text/move_descriptions.h,1328,1754
MOVE_ICICLE_SPEAR,ICICLE SPEAR,keep_english,sIcicleSpearDescription,"Attacks the foe by firing
2 to 5 icicles in a row.","ยิงแท่งน้ำแข็งต่อเนื่อง
2 ถึง 5 ครั้ง",proof_passed,src/data/text/move_names.h,336,src/data/text/move_descriptions.h,1332,1755
MOVE_IRON_DEFENSE,IRON DEFENSE,keep_english,sIronDefenseDescription,"Hardens the body's surface
to sharply raise DEFENSE.","ทำให้ผิวร่างกายแข็ง
เพิ่มพลังป้องกันอย่างมาก",proof_passed,src/data/text/move_names.h,337,src/data/text/move_descriptions.h,1336,1756
MOVE_BLOCK,BLOCK,keep_english,sBlockDescription,"Blocks the foe's way to
prevent escape.","ขวางทางคู่ต่อสู้
เพื่อป้องกันการหลบหนี",proof_passed,src/data/text/move_names.h,338,src/data/text/move_descriptions.h,1340,1757
MOVE_HOWL,HOWL,keep_english,sHowlDescription,"Howls to raise the spirit
and boosts ATTACK.","ส่งเสียงหอนปลุกใจ
เพื่อเพิ่มพลังโจมตี",proof_passed,src/data/text/move_names.h,339,src/data/text/move_descriptions.h,1344,1758
MOVE_DRAGON_CLAW,DRAGON CLAW,keep_english,sDragonClawDescription,"Slashes the foe with sharp
claws.","ฟันคู่ต่อสู้ด้วย
กรงเล็บแหลมคม",proof_passed,src/data/text/move_names.h,340,src/data/text/move_descriptions.h,1348,1759
MOVE_FRENZY_PLANT,FRENZY PLANT,keep_english,sFrenzyPlantDescription,"Powerful, but leaves the
user immobile the next turn.","พลังรุนแรงแต่ผู้ใช้ท่า
ขยับไม่ได้ในเทิร์นถัดไป",proof_passed,src/data/text/move_names.h,341,src/data/text/move_descriptions.h,1352,1760
MOVE_BULK_UP,BULK UP,keep_english,sBulkUpDescription,"Bulks up the body to boost
both ATTACK and DEFENSE.","เกร็งกล้ามเนื้อเพื่อเพิ่ม
พลังโจมตีและพลังป้องกัน",proof_passed,src/data/text/move_names.h,342,src/data/text/move_descriptions.h,1356,1761
MOVE_BOUNCE,BOUNCE,keep_english,sBounceDescription,"Bounces up, then down the
next turn. May paralyze.","กระโดดขึ้นแล้วโจมตี
เทิร์นถัดไป อาจทำให้อัมพาต",proof_passed,src/data/text/move_names.h,343,src/data/text/move_descriptions.h,1360,1762
MOVE_MUD_SHOT,MUD SHOT,keep_english,sMudShotDescription,"Hurls mud at the foe and
reduces SPEED.","ขว้างโคลนใส่คู่ต่อสู้
และลดความเร็ว",proof_passed,src/data/text/move_names.h,344,src/data/text/move_descriptions.h,1364,1763
MOVE_POISON_TAIL,POISON TAIL,keep_english,sPoisonTailDescription,"Has a high critical-hit
ratio. May also poison.","โอกาสโจมตีคริติคอลสูง
และอาจทำให้ติดพิษ",proof_passed,src/data/text/move_names.h,345,src/data/text/move_descriptions.h,1368,1764
MOVE_COVET,COVET,keep_english,sCovetDescription,"Cutely begs to obtain an
item held by the foe.","อ้อนขออย่างน่ารัก
เพื่อชิงไอเทมที่ถืออยู่",proof_passed,src/data/text/move_names.h,346,src/data/text/move_descriptions.h,1372,1765
MOVE_VOLT_TACKLE,VOLT TACKLE,keep_english,sVoltTackleDescription,"A life-risking tackle that
slightly hurts the user.","พุ่งชนแบบเสี่ยงชีวิต
ผู้ใช้ท่าบาดเจ็บเล็กน้อย",proof_passed,src/data/text/move_names.h,347,src/data/text/move_descriptions.h,1376,1766
MOVE_MAGICAL_LEAF,MAGICAL LEAF,keep_english,sMagicalLeafDescription,"Attacks with a strange leaf
that cannot be evaded.","โจมตีด้วยใบไม้ประหลาด
ที่ไม่อาจหลบได้",proof_passed,src/data/text/move_names.h,348,src/data/text/move_descriptions.h,1380,1767
MOVE_WATER_SPORT,WATER SPORT,keep_english,sWaterSportDescription,"The user becomes soaked to
raise resistance to fire.","ทำให้ผู้ใช้ท่าเปียกชุ่ม
เพื่อเพิ่มความต้านทานไฟ",proof_passed,src/data/text/move_names.h,349,src/data/text/move_descriptions.h,1384,1768
MOVE_CALM_MIND,CALM MIND,keep_english,sCalmMindDescription,"Raises SP. ATK and SP. DEF
by focusing the mind.","เพิ่มพลังโจมตีพิเศษ
และพลังป้องกันพิเศษ",proof_passed,src/data/text/move_names.h,350,src/data/text/move_descriptions.h,1388,1769
MOVE_LEAF_BLADE,LEAF BLADE,keep_english,sLeafBladeDescription,"Slashes with a sharp leaf.
High critical-hit ratio.","ฟันด้วยใบไม้แหลมคม
โอกาสโจมตีคริติคอลสูง",proof_passed,src/data/text/move_names.h,351,src/data/text/move_descriptions.h,1392,1770
MOVE_DRAGON_DANCE,DRAGON DANCE,keep_english,sDragonDanceDescription,"A mystical dance that ups
ATTACK and SPEED.","ร่ายรำลึกลับเพื่อเพิ่ม
พลังโจมตีและความเร็ว",proof_passed,src/data/text/move_names.h,352,src/data/text/move_descriptions.h,1396,1771
MOVE_ROCK_BLAST,ROCK BLAST,keep_english,sRockBlastDescription,"Hurls boulders at the foe
2 to 5 times in a row.","ขว้างก้อนหินต่อเนื่อง
2 ถึง 5 ครั้ง",proof_passed,src/data/text/move_names.h,353,src/data/text/move_descriptions.h,1400,1772
MOVE_SHOCK_WAVE,SHOCK WAVE,keep_english,sShockWaveDescription,"A fast and unavoidable
electric attack.","โจมตีด้วยไฟฟ้ารวดเร็ว
และไม่อาจหลบได้",proof_passed,src/data/text/move_names.h,354,src/data/text/move_descriptions.h,1404,1773
MOVE_WATER_PULSE,WATER PULSE,keep_english,sWaterPulseDescription,"Attacks with ultrasonic
waves. May confuse the foe.","โจมตีด้วยคลื่นเหนือเสียง
อาจทำให้คู่ต่อสู้สับสน",proof_passed,src/data/text/move_names.h,355,src/data/text/move_descriptions.h,1408,1774
MOVE_DOOM_DESIRE,DOOM DESIRE,keep_english,sDoomDesireDescription,"Summons strong sunlight to
attack 2 turns later.","เรียกแสงแดดรุนแรง
โจมตีอีก 2 เทิร์นต่อมา",proof_passed,src/data/text/move_names.h,356,src/data/text/move_descriptions.h,1412,1775
MOVE_PSYCHO_BOOST,PSYCHO BOOST,keep_english,sPsychoBoostDescription,"Allows a full-power attack,
but sharply lowers SP. ATK.","โจมตีด้วยพลังเต็มที่
ลดพลังโจมตีพิเศษอย่างมาก",proof_passed,src/data/text/move_names.h,357,src/data/text/move_descriptions.h,1416,1776
