ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
SM0315,local:src/battle_message.c:sText_PkmnUsedXToGetPumped,sText_PkmnUsedXToGetPumped,"{B_SCR_ACTIVE_NAME_WITH_PREFIX} used
{B_LAST_ITEM} to get pumped!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,253,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0316,local:src/battle_message.c:sText_PkmnsXMadeYUseless,sText_PkmnsXMadeYUseless,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
made {B_CURRENT_MOVE} useless!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,268,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0317,local:src/battle_message.c:sText_PkmnTrappedBySandTomb,sText_PkmnTrappedBySandTomb,"{B_DEF_NAME_WITH_PREFIX} was trapped
by SAND TOMB!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,145,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0318,local:src/battle_message.c:sText_EmptyString4,sText_EmptyString4,,,pending,system_message,nonlinguistic,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,57,1,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0319,local:src/battle_message.c:sText_ABoosted,sText_ABoosted, a boosted, โบนัส,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,58,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0320,local:src/battle_message.c:sText_PkmnsXIntensifiedSun,sText_PkmnsXIntensifiedSun,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
intensified the sun's rays!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,285,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0321,local:src/battle_message.c:sText_PkmnMakesGroundMiss,sText_PkmnMakesGroundMiss,"{B_DEF_NAME_WITH_PREFIX} makes GROUND
moves miss with {B_DEF_ABILITY}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,71,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0322,local:src/battle_message.c:sText_YouThrowABallNowRight,sText_YouThrowABallNowRight,"You throw a BALL now, right?
I… I'll do my best!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,499,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0323,local:src/battle_message.c:sText_PkmnsXTookAttack,sText_PkmnsXTookAttack,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
took the attack!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,292,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0324,local:src/battle_message.c:sText_PkmnChoseXAsDestiny,sText_PkmnChoseXAsDestiny,"{B_ATK_NAME_WITH_PREFIX} chose
{B_CURRENT_MOVE} as its destiny!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,217,2,{B_ATK_NAME_WITH_PREFIX}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0325,local:src/battle_message.c:sText_PkmnLostFocus,sText_PkmnLostFocus,"{B_ATK_NAME_WITH_PREFIX} lost its
focus and couldn't move!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,254,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0326,local:src/battle_message.c:sText_UseNextPkmn,sText_UseNextPkmn,Use next POKéMON?,ใช้โปเกมอนตัวต่อไปไหม?,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,67,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: visual QA passed. Batch 06 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0327,local:src/battle_message.c:sText_PkmnFledUsingIts,sText_PkmnFledUsingIts,"{PLAY_SE SE_FLEE}{B_ATK_NAME_WITH_PREFIX} fled
using its {B_LAST_ITEM}!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,319,2,{PLAY_SE SE_FLEE}; {B_ATK_NAME_WITH_PREFIX}; {B_LAST_ITEM}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0328,local:src/battle_message.c:sText_PkmnFledUsing,sText_PkmnFledUsing,"{PLAY_SE SE_FLEE}{B_ATK_NAME_WITH_PREFIX} fled
using {B_ATK_ABILITY}!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,320,2,{PLAY_SE SE_FLEE}; {B_ATK_NAME_WITH_PREFIX}; {B_ATK_ABILITY}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0329,local:src/battle_message.c:sText_PkmnWasDraggedOut,sText_PkmnWasDraggedOut,"{B_DEF_NAME_WITH_PREFIX} was
dragged out!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,255,2,{B_DEF_NAME_WITH_PREFIX}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0330,local:src/battle_message.c:sText_PreventedFromWorking,sText_PreventedFromWorking,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevented {B_SCR_ACTIVE_NAME_WITH_PREFIX}'s\l{B_BUFF1} from working!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,294,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY}; {B_SCR_ACTIVE_NAME_WITH_PREFIX}; \l; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0331,local:src/battle_message.c:sText_PkmnsItemNormalizedStatus,sText_PkmnsItemNormalizedStatus,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_LAST_ITEM}
normalized its status!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,491,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0332,local:src/battle_message.c:sText_Trainer1UsedItem,sText_Trainer1UsedItem,"{B_TRAINER1_CLASS} {B_TRAINER1_NAME}
used {B_LAST_ITEM}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,463,2,{B_TRAINER1_CLASS}; {B_TRAINER1_NAME}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0333,local:src/battle_message.c:sText_BoxIsFull,sText_BoxIsFull,"The BOX is full!
You can't catch any more!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,481,2,\p,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0334,local:src/battle_message.c:sText_PkmnAvoidedAttack,sText_PkmnAvoidedAttack,"{B_DEF_NAME_WITH_PREFIX} avoided
the attack!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,72,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0335,local:src/battle_message.c:sText_PkmnsXMadeItIneffective,sText_PkmnsXMadeItIneffective,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
made it ineffective!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,295,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0336,local:src/battle_message.c:sText_PkmnsXPreventsFlinching,sText_PkmnsXPreventsFlinching,"{B_EFF_NAME_WITH_PREFIX}'s {B_EFF_ABILITY}
prevents flinching!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,296,2,{B_EFF_NAME_WITH_PREFIX}; {B_EFF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0337,local:src/battle_message.c:sText_PkmnAlreadyHasBurn,sText_PkmnAlreadyHasBurn,"{B_DEF_NAME_WITH_PREFIX} already
has a burn.",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,97,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0338,local:src/battle_message.c:sText_StatsWontDecrease2,sText_StatsWontDecrease2,"{B_DEF_NAME_WITH_PREFIX}'s stats won't
go any lower!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,310,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0339,local:src/battle_message.c:sText_PkmnsXBlocksY2,sText_PkmnsXBlocksY2,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
blocks {B_CURRENT_MOVE}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,282,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0340,local:src/battle_message.c:sText_PkmnsXWoreOff,sText_PkmnsXWoreOff,"{B_ATK_PREFIX1}'s {B_BUFF1}
wore off!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,158,2,{B_ATK_PREFIX1}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0341,local:src/battle_message.c:sText_PkmnRaisedDefALittle,sText_PkmnRaisedDefALittle,"{B_ATK_PREFIX2}'s {B_CURRENT_MOVE}
raised DEFENSE a little!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,129,2,{B_ATK_PREFIX2}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0342,local:src/battle_message.c:sText_PkmnRaisedSpDefALittle,sText_PkmnRaisedSpDefALittle,"{B_ATK_PREFIX2}'s {B_CURRENT_MOVE}
raised SP. DEF a little!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,127,2,{B_ATK_PREFIX2}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0343,local:src/battle_message.c:sText_TheWallShattered,sText_TheWallShattered,The wall shattered!,กำแพงพังทลาย!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,256,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: visual QA passed. Batch 06 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0344,local:src/battle_message.c:sText_PkmnsXPreventsYsZ,sText_PkmnsXPreventsYsZ,"{B_ATK_NAME_WITH_PREFIX}'s {B_ATK_ABILITY}
prevents {B_DEF_NAME_WITH_PREFIX}'s\l{B_DEF_ABILITY} from working!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,297,2,{B_ATK_NAME_WITH_PREFIX}; {B_ATK_ABILITY}; {B_DEF_NAME_WITH_PREFIX}; \l; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0345,local:src/battle_message.c:sText_PkmnsXCuredItsYProblem,sText_PkmnsXCuredItsYProblem,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
cured its {B_BUFF1} problem!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,298,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0346,local:src/battle_message.c:sText_AttackerCantEscape,sText_AttackerCantEscape,{B_ATK_NAME_WITH_PREFIX} can't escape!,{B_ATK_NAME_WITH_PREFIX} หนีไม่ได้!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,81,1,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-231157-phase6-batch06-battle-low-safe-messages: visual QA passed. Batch 06 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0347,local:src/battle_message.c:sText_PkmnObtainedX,sText_PkmnObtainedX,"{B_ATK_NAME_WITH_PREFIX} obtained
{B_BUFF1}.",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,228,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0348,local:src/battle_message.c:sText_PkmnObtainedX2,sText_PkmnObtainedX2,"{B_DEF_NAME_WITH_PREFIX} obtained
{B_BUFF2}.",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,229,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0349,local:src/battle_message.c:sText_PkmnObtainedXYObtainedZ,sText_PkmnObtainedXYObtainedZ,"{B_ATK_NAME_WITH_PREFIX} obtained
{B_BUFF1}.\p{B_DEF_NAME_WITH_PREFIX} obtained
{B_BUFF2}.",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,230,3,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1}; \p; {B_DEF_NAME_WITH_PREFIX}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0350,local:src/battle_message.c:sText_ButNoEffect,sText_ButNoEffect,But it had no effect!,แต่ไม่มีผลอะไร!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,257,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: visual QA passed. Batch 07 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0351,local:src/battle_message.c:sText_PkmnsXHadNoEffectOnY,sText_PkmnsXHadNoEffectOnY,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
had no effect on {B_EFF_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,299,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0352,local:src/battle_message.c:sText_TwoInGameTrainersDefeated,sText_TwoInGameTrainersDefeated,"{B_TRAINER1_CLASS} {B_TRAINER1_NAME} and
{B_TRAINER2_CLASS} {B_TRAINER2_NAME}\lwere defeated!\p",,pending,system_message,english,BATTLE_SYSTEM,2,c_u8,src/battle_message.c,1380,2,{B_TRAINER1_CLASS}; {B_TRAINER1_NAME}; {B_TRAINER2_CLASS}; {B_TRAINER2_NAME}; \l; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0353,local:src/battle_message.c:sText_Trainer2LoseText,sText_Trainer2LoseText,{B_TRAINER2_LOSE_TEXT},{B_TRAINER2_LOSE_TEXT},proof_passed,system_message,nonlinguistic,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1381,1,{B_TRAINER2_LOSE_TEXT},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: preview/build passed; visual QA pending.; GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: visual QA passed. Batch 09 QA Gallery reviewed: 4/4 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0354,local:src/battle_message.c:sText_PkmnIncapableOfPower,sText_PkmnIncapableOfPower,"{B_ATK_NAME_WITH_PREFIX} appears incapable
of using its power!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1382,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0355,local:src/battle_message.c:sText_GlintAppearsInEye,sText_GlintAppearsInEye,"A glint appears in
{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s eyes!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1383,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0356,local:src/battle_message.c:sText_PkmnGettingIntoPosition,sText_PkmnGettingIntoPosition,"{B_SCR_ACTIVE_NAME_WITH_PREFIX} is getting into
position!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1384,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0357,local:src/battle_message.c:sText_PkmnBeganGrowlingDeeply,sText_PkmnBeganGrowlingDeeply,{B_SCR_ACTIVE_NAME_WITH_PREFIX} began growling deeply!,{B_SCR_ACTIVE_NAME_WITH_PREFIX} เริ่มคำรามเสียงต่ำ!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1385,1,{B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: visual QA passed. Batch 07 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0358,local:src/battle_message.c:sText_PkmnEagerForMore,sText_PkmnEagerForMore,{B_SCR_ACTIVE_NAME_WITH_PREFIX} is eager for more!,{B_SCR_ACTIVE_NAME_WITH_PREFIX} ยังอยากสู้ต่อ!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1386,1,{B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: visual QA passed. Batch 07 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0359,local:src/battle_message.c:sText_DefeatedOpponentByReferee,sText_DefeatedOpponentByReferee,"{B_PLAYER_MON1_NAME} defeated the opponent
{B_OPPONENT_MON1_NAME} in a REFEREE's decision!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1404,2,{B_PLAYER_MON1_NAME}; {B_OPPONENT_MON1_NAME},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0360,local:src/battle_message.c:sText_LostToOpponentByReferee,sText_LostToOpponentByReferee,"{B_PLAYER_MON1_NAME} lost to the opponent
{B_OPPONENT_MON1_NAME} in a REFEREE's decision!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1405,2,{B_PLAYER_MON1_NAME}; {B_OPPONENT_MON1_NAME},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0361,local:src/battle_message.c:sText_TiedOpponentByReferee,sText_TiedOpponentByReferee,"{B_PLAYER_MON1_NAME} tied the opponent
{B_OPPONENT_MON1_NAME} in a REFEREE's decision!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1406,2,{B_PLAYER_MON1_NAME}; {B_OPPONENT_MON1_NAME},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0362,local:src/battle_message.c:sText_QuestionForfeitMatch,sText_QuestionForfeitMatch,"Would you like to forfeit the match
and quit now?",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1422,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0363,local:src/battle_message.c:sText_ForfeitedMatch,sText_ForfeitedMatch,{B_PLAYER_NAME} forfeited the match!,{B_PLAYER_NAME} ยอมแพ้การแข่งขัน!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1423,1,{B_PLAYER_NAME},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260813-094653-phase6-batch07-battle-low-safe-messages: visual QA passed. Batch 07 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0364,local:src/battle_message.c:sText_Trainer1WinText,sText_Trainer1WinText,{B_TRAINER1_WIN_TEXT},{B_TRAINER1_WIN_TEXT},proof_passed,system_message,nonlinguistic,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1424,1,{B_TRAINER1_WIN_TEXT},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: preview/build passed; visual QA pending.; GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: visual QA passed. Batch 09 QA Gallery reviewed: 4/4 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0365,local:src/battle_message.c:sText_Trainer2WinText,sText_Trainer2WinText,{B_TRAINER2_WIN_TEXT},{B_TRAINER2_WIN_TEXT},proof_passed,system_message,nonlinguistic,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1425,1,{B_TRAINER2_WIN_TEXT},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: preview/build passed; visual QA pending.; GLCC 20260813-102147-phase6-batch09-battle-trainer-result-token-labels: visual QA passed. Batch 09 QA Gallery reviewed: 4/4 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0366,local:src/battle_message.c:sText_TwoTrainersWantToBattle,sText_TwoTrainersWantToBattle,"{B_TRAINER1_CLASS} {B_TRAINER1_NAME} and
{B_TRAINER2_CLASS} {B_TRAINER2_NAME}\lwant to battle!\p",,pending,system_message,english,BATTLE_SYSTEM,3,c_u8,src/battle_message.c,1378,2,{B_TRAINER1_CLASS}; {B_TRAINER1_NAME}; {B_TRAINER2_CLASS}; {B_TRAINER2_NAME}; \l; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0367,local:src/battle_message.c:sText_TwoLinkTrainersWantToBattlePause,sText_TwoLinkTrainersWantToBattlePause,"{B_LINK_OPPONENT1_NAME} and {B_LINK_OPPONENT2_NAME}
want to battle!{PAUSE 49}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1432,2,{B_LINK_OPPONENT1_NAME}; {B_LINK_OPPONENT2_NAME}; {PAUSE 49},yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0368,local:src/battle_message.c:sText_TwoLinkTrainersWantToBattle,sText_TwoLinkTrainersWantToBattle,"{B_LINK_OPPONENT1_NAME} and {B_LINK_OPPONENT2_NAME}
want to battle!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,387,2,{B_LINK_OPPONENT1_NAME}; {B_LINK_OPPONENT2_NAME},yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0369,local:src/battle_message.c:sText_Trainer1WantsToBattle,sText_Trainer1WantsToBattle,"{B_TRAINER1_CLASS} {B_TRAINER1_NAME}
would like to battle!\p",,pending,system_message,english,BATTLE_SYSTEM,2,c_u8,src/battle_message.c,385,2,{B_TRAINER1_CLASS}; {B_TRAINER1_NAME}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0370,local:src/battle_message.c:sText_LinkTrainerWantsToBattlePause,sText_LinkTrainerWantsToBattlePause,"{B_LINK_OPPONENT1_NAME}
wants to battle!{PAUSE 49}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,1431,2,{B_LINK_OPPONENT1_NAME}; {PAUSE 49},yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0371,local:src/battle_message.c:sText_LinkTrainerWantsToBattle,sText_LinkTrainerWantsToBattle,"{B_LINK_OPPONENT1_NAME}
wants to battle!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,386,2,{B_LINK_OPPONENT1_NAME},yes,pending_usage_to_window_mapping,pending,phase6_group=dynamic_direct
SM0372,local:src/battle_message.c:sText_LegendaryPkmnAppeared,sText_LegendaryPkmnAppeared,Wild {B_OPPONENT_MON1_NAME} appeared!\p,โปเกมอนป่า {B_OPPONENT_MON1_NAME} ปรากฏตัว!\p,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,382,1,{B_OPPONENT_MON1_NAME}; \p,yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
