id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,scope_decision,dedup_decision,dedup_evidence
dlg_d713a472c67e04e8,trainer,trainer_dialogue,,,,,src/strings.c,1212,gText_Var1sTrainerCard,{STR_VAR_1}'s TRAINER CARD,{STR_VAR_1}'s TRAINER CARD,บัตรเทรนเนอร์ของ {STR_VAR_1},draft_review,{STR_VAR_1},{STR_VAR_1},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_a5e2a13061132bee,trainer,trainer_dialogue,,,,,src/strings.c,1220,gText_WaitingTrainerFinishReading,Waiting for the other TRAINER to\nfinish reading your TRAINER CARD.,"Waiting for the other TRAINER to
finish reading your TRAINER CARD.",กำลังรอเทรนเนอร์อีกฝ่าย\nอ่านบัตรเทรนเนอร์ของคุณให้จบ,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_e989eef7219b6520,trainer,trainer_dialogue,,,,,src/strings.c,1380,gText_CheckTrainerCard,Check TRAINER CARD.,Check TRAINER CARD.,ตรวจดูบัตรเทรนเนอร์,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_7ee1cd6451fe2c1a,trainer,trainer_dialogue,,,,,src/strings.c,1608,gEasyChatGroupName_Trainer,TRAINER,TRAINER,เทรนเนอร์,draft_review,,,dup_00784,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_4e1de27bb709966d,trainer,trainer_dialogue,,,,,src/strings.c,1771,gText_NewTrainerReceived,A new TRAINER has arrived.,A new TRAINER has arrived.,มีเทรนเนอร์คนใหม่มาถึงแล้ว,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_7a75e2ee1c35da97,trainer,trainer_dialogue,,,,,src/strings.c,1783,gText_CantAcceptCardFromTrainer,You can't accept a WONDER CARD\nfrom this TRAINER.,"You can't accept a WONDER CARD
from this TRAINER.",คุณไม่สามารถรับวันเดอร์การ์ด\nจากเทรนเนอร์คนนี้ได้,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_3e446d9f5d566aee,trainer,trainer_dialogue,,,,,src/strings.c,1785,gText_CantAcceptNewsFromTrainer,You can't accept WONDER NEWS\nfrom this TRAINER.,"You can't accept WONDER NEWS
from this TRAINER.",คุณไม่สามารถรับวันเดอร์นิวส์\nจากเทรนเนอร์คนนี้ได้,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_0256cca6917b809f,trainer,trainer_dialogue,,,,,src/strings.c,1805,gText_OtherTrainerHasCard,The other TRAINER has the same\nWONDER CARD already.,"The other TRAINER has the same
WONDER CARD already.",เทรนเนอร์อีกฝ่ายมี\nวันเดอร์การ์ดใบเดียวกันอยู่แล้ว,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_d52dd9ede51a36aa,trainer,trainer_dialogue,,,,,src/strings.c,1807,gText_OtherTrainerHasNews,The other TRAINER has the same\nWONDER NEWS already.,"The other TRAINER has the same
WONDER NEWS already.",เทรนเนอร์อีกฝ่ายมี\nวันเดอร์นิวส์เดียวกันอยู่แล้ว,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_ddca7ab914b5bdc9,trainer,trainer_dialogue,,,,,src/strings.c,1809,gText_OtherTrainerHasStamp,The other TRAINER has the same\nSTAMP already.,"The other TRAINER has the same
STAMP already.",เทรนเนอร์อีกฝ่ายมี\nแสตมป์แบบเดียวกันอยู่แล้ว,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_1608dc547c0739bd,trainer,trainer_dialogue,,,,,src/strings.c,1811,gText_OtherTrainerCanceled,The other TRAINER canceled\ncommunication.,"The other TRAINER canceled
communication.",เทรนเนอร์อีกฝ่ายยกเลิก\nการสื่อสารแล้ว,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_449f09c5a1dbffe7,trainer,trainer_dialogue,,,,,src/strings.c,1813,gText_CantSendGiftToTrainer,You can't send a MYSTERY GIFT to\nthis TRAINER.,"You can't send a MYSTERY GIFT to
this TRAINER.",คุณไม่สามารถส่งของขวัญลึกลับ\nให้เทรนเนอร์คนนี้ได้,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_ea7937a23343bfa4,trainer,trainer_dialogue,,,,,src/strings.c,1853,gText_TrainerHill1F,1F,1F,ชั้น 1,draft_review,,,dup_00007,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_d43bc2f315fab8a7,trainer,trainer_dialogue,,,,,src/strings.c,1854,gText_TrainerHill2F,2F,2F,ชั้น 2,draft_review,,,dup_00009,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_c8fb388d3e44a04f,trainer,trainer_dialogue,,,,,src/strings.c,1855,gText_TrainerHill3F,3F,3F,ชั้น 3,draft_review,,,dup_00010,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_c757ce6ec9747c19,trainer,trainer_dialogue,,,,,src/strings.c,1856,gText_TrainerHill4F,4F,4F,ชั้น 4,draft_review,,,dup_00011,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
