id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_52a715206c26ebd1,trainer,trainer_dialogue,,,,,data/text/trainers.inc,506,Route105_Text_AndresRegister,"Huh? I'm so weak, but you're willing\nto register me in your POKéNAV?$","Huh? I'm so weak, but you're willing
to register me in your POKéNAV?",,untranslated,\n,,,
dlg_fe8595ded5ea5abf,trainer,trainer_dialogue,,,,,data/text/trainers.inc,510,Route105_Text_AndresRematchIntro,I've told you that I'm weak…\nAre you sure you want to do this?$,"I've told you that I'm weak…
Are you sure you want to do this?",,untranslated,\n,,,
dlg_0145180142daf6d5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,514,Route105_Text_AndresRematchDefeated,Yes…\nI didn't think I could win.$,"Yes…
I didn't think I could win.",,untranslated,\n,,,
dlg_2d36699cce6d8bfd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,518,Route105_Text_AndresRematchPostBattle,"I may be weak at battling, but my\ndrive to explore can't be bested.\pI will travel the seas all around\nthe world!$","I may be weak at battling, but my
drive to explore can't be bested.
[PAGE]
I will travel the seas all around
the world!",,untranslated,\n | \p | \n,,,
dlg_d2b286232a590052,trainer,trainer_dialogue,,,,,data/text/trainers.inc,524,Route105_Text_JosueIntro,I'm exhausted from swimming.\nI'm just not used to it.\pI need a battle for a change of pace!$,"I'm exhausted from swimming.
I'm just not used to it.
[PAGE]
I need a battle for a change of pace!",,untranslated,\n | \p,,,
dlg_c027042c1ca08517,trainer,trainer_dialogue,,,,,data/text/trainers.inc,529,Route105_Text_JosueDefeated,I lost because I battled at sea.$,I lost because I battled at sea.,,untranslated,,,,
dlg_30dfcf79cfb63698,trainer,trainer_dialogue,,,,,data/text/trainers.inc,532,Route105_Text_JosuePostBattle,"Yeah, for me, the sky is a much better\nmatch than the sea.$","Yeah, for me, the sky is a much better
match than the sea.",,untranslated,\n,,,
dlg_45ceae3ecfd8c979,trainer,trainer_dialogue,,,,,data/text/trainers.inc,536,Route106_Text_ElliotIntro,"Which do you prefer, fishing in the\nsea or a stream?$","Which do you prefer, fishing in the
sea or a stream?",,untranslated,\n,,,
dlg_d25797b3ad58bdbe,trainer,trainer_dialogue,,,,,data/text/trainers.inc,540,Route106_Text_ElliotDefeated,"Like in deep-sea fishing, I lost\nspectacularly!$","Like in deep-sea fishing, I lost
spectacularly!",,untranslated,\n,,,
dlg_cf103935fd6cd931,trainer,trainer_dialogue,,,,,data/text/trainers.inc,544,Route106_Text_ElliotPostBattle,"Fishing is the greatest whether it's\nin the sea or a stream.\lYou agree with me, right?$","Fishing is the greatest whether it's
in the sea or a stream.
You agree with me, right?",,untranslated,\n | \l,,,
dlg_738380c7818e9fba,trainer,trainer_dialogue,,,,,data/text/trainers.inc,549,Route106_Text_ElliotRegister,"Fishing's great, but so is battling.\nIf you don't mind, can we meet again?$","Fishing's great, but so is battling.
If you don't mind, can we meet again?",,untranslated,\n,,,
dlg_b6f2eedc11ff368c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,553,Route106_Text_ElliotRematchIntro,I caught a bunch of POKéMON fishing.\nI'll show you an impressive battle!$,"I caught a bunch of POKéMON fishing.
I'll show you an impressive battle!",,untranslated,\n,,,
dlg_23df4c11612d58cc,trainer,trainer_dialogue,,,,,data/text/trainers.inc,557,Route106_Text_ElliotRematchDefeated,I lost again spectacularly!$,I lost again spectacularly!,,untranslated,,,,
dlg_c767f91cecf12579,trainer,trainer_dialogue,,,,,data/text/trainers.inc,560,Route106_Text_ElliotRematchPostBattle,"Win or lose, POKéMON are the greatest!\nYou agree with me, right?$","Win or lose, POKéMON are the greatest!
You agree with me, right?",,untranslated,\n,,,
dlg_2372f4752ff5a841,trainer,trainer_dialogue,,,,,data/text/trainers.inc,564,Route106_Text_NedIntro,What do people do if they need to go\nto a washroom?\pWhat if my ROD hooks a big one while\nI'm in the washroom? I just can't go…$,"What do people do if they need to go
to a washroom?
[PAGE]
What if my ROD hooks a big one while
I'm in the washroom? I just can't go…",,untranslated,\n | \p | \n,,,
dlg_195402e64ee5dafd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,570,Route106_Text_NedDefeated,I lost because I'm trying to not go\nto the washroom…$,"I lost because I'm trying to not go
to the washroom…",,untranslated,\n,,,
dlg_c89ec151589fa01e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,574,Route106_Text_NedPostBattle,"Oh, no! I've got this feeling I'll hook\na big one!$","Oh, no! I've got this feeling I'll hook
a big one!",,untranslated,\n,,,
dlg_7aff7d42c4792790,trainer,trainer_dialogue,,,,,data/text/trainers.inc,578,Route106_Text_DouglasIntro,"Hahahah! I'm a lousy runner, but in\nthe water you can't catch me!$","Hahahah! I'm a lousy runner, but in
the water you can't catch me!",,untranslated,\n,,,
dlg_107b6d817c6fb747,trainer,trainer_dialogue,,,,,data/text/trainers.inc,582,Route106_Text_DouglasDefeated,I give up!$,I give up!,,untranslated,,,dup_00337,
dlg_6d08556cacacc611,trainer,trainer_dialogue,,,,,data/text/trainers.inc,585,Route106_Text_DouglasPostBattle,I wouldn't lose in a swim race…$,I wouldn't lose in a swim race…,,untranslated,,,,
dlg_00b26595e5aeca51,trainer,trainer_dialogue,,,,,data/text/trainers.inc,588,Route106_Text_KylaIntro,The sea is my backyard. I'm not going\nto take it easy because you're a kid!$,"The sea is my backyard. I'm not going
to take it easy because you're a kid!",,untranslated,\n,,,
dlg_eacea64a588a8bdd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,592,Route106_Text_KylaDefeated,Did you take it easy on me by any\nchance?$,"Did you take it easy on me by any
chance?",,untranslated,\n,,,
dlg_029a4914ceae562e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,596,Route106_Text_KylaPostBattle,Drifting along with the waves…\nI love it! Why don't you give it a try?$,"Drifting along with the waves…
I love it! Why don't you give it a try?",,untranslated,\n,,,
dlg_1b0b3119c51122a9,trainer,trainer_dialogue,,,,,data/text/trainers.inc,600,Route107_Text_DarrinIntro,Yawn…\pI must have drifted off to sleep while\nI was drifting in the waves.$,"Yawn…
[PAGE]
I must have drifted off to sleep while
I was drifting in the waves.",,untranslated,\p | \n,,,
dlg_d007a385bf28aaf2,trainer,trainer_dialogue,,,,,data/text/trainers.inc,605,Route107_Text_DarrinDefeated,"Ahaha, I lost…\nI'll take a snooze, I think…$","Ahaha, I lost…
I'll take a snooze, I think…",,untranslated,\n,,,
dlg_ee73367e23ff36dc,trainer,trainer_dialogue,,,,,data/text/trainers.inc,609,Route107_Text_DarrinPostBattle,"Floating and being rocked by\nthe waves--it's like sleeping in\la plush, comfy bed.$","Floating and being rocked by
the waves--it's like sleeping in
a plush, comfy bed.",,untranslated,\n | \l,,,
dlg_9b700ec66dc7e400,trainer,trainer_dialogue,,,,,data/text/trainers.inc,614,Route107_Text_TonyIntro,The sea is like my backyard.\nLet's battle!$,"The sea is like my backyard.
Let's battle!",,untranslated,\n,,,
dlg_8e72a5290b4b125f,trainer,trainer_dialogue,,,,,data/text/trainers.inc,618,Route107_Text_TonyDefeated,I lost on my home field…\nI'm in shock!$,"I lost on my home field…
I'm in shock!",,untranslated,\n,,,
dlg_651c6f98d80d89a7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,622,Route107_Text_TonyPostBattle,"I swim the seas with a heart full of\ndreams…\pIt's a song!\nAnyways, I'm swimming some more.$","I swim the seas with a heart full of
dreams…
[PAGE]
It's a song!
Anyways, I'm swimming some more.",,untranslated,\n | \p | \n,,,
dlg_12d3108b3aa7b735,trainer,trainer_dialogue,,,,,data/text/trainers.inc,628,Route107_Text_TonyRegister,"You've shocked me to the bone!\nWell, so you won't forget me…$","You've shocked me to the bone!
Well, so you won't forget me…",,untranslated,\n,,,
dlg_c135bd73f7ea47e6,trainer,trainer_dialogue,,,,,data/text/trainers.inc,632,Route107_Text_TonyRematchIntro,"Swimming in the big, wide sea,\nmy POKéMON has grown stronger!$","Swimming in the big, wide sea,
my POKéMON has grown stronger!",,untranslated,\n,,,
dlg_5a5b52d0c8146e87,trainer,trainer_dialogue,,,,,data/text/trainers.inc,636,Route107_Text_TonyRematchDefeated,"What a shock!\pMy POKéMON has gotten stronger, but\nI stayed weak as a TRAINER!$","What a shock!
[PAGE]
My POKéMON has gotten stronger, but
I stayed weak as a TRAINER!",,untranslated,\p | \n,,,
dlg_12feb10ab5fea7f2,trainer,trainer_dialogue,,,,,data/text/trainers.inc,641,Route107_Text_TonyRematchPostBattle,What you learn in battle makes you\na stronger TRAINER.\lThe waves taught me that.$,"What you learn in battle makes you
a stronger TRAINER.
The waves taught me that.",,untranslated,\n | \l,,,
dlg_c4eb852a145f523a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,646,Route107_Text_DeniseIntro,Do you know a little town called\nDEWFORD?$,"Do you know a little town called
DEWFORD?",,untranslated,\n,,,
dlg_5a1126d6a3fab17e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,650,Route107_Text_DeniseDefeated,I hate this!$,I hate this!,,untranslated,,,,
dlg_92a050ba985aae85,trainer,trainer_dialogue,,,,,data/text/trainers.inc,653,Route107_Text_DenisePostBattle,A weird saying is getting really\ntrendy at DEWFORD HALL.$,"A weird saying is getting really
trendy at DEWFORD HALL.",,untranslated,\n,,,
dlg_0cc708131ffa2d4d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,657,Route107_Text_BethIntro,"Did you want to battle me?\nSure, I'll go with you!$","Did you want to battle me?
Sure, I'll go with you!",,untranslated,\n,,,
dlg_c06b61fc19c045f7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,661,Route107_Text_BethDefeated,I wasn't good enough for you.$,I wasn't good enough for you.,,untranslated,,,,
dlg_1389a67808d3f223,trainer,trainer_dialogue,,,,,data/text/trainers.inc,664,Route107_Text_BethPostBattle,"I think you're going to keep getting\nbetter. I'll go for it, too!$","I think you're going to keep getting
better. I'll go for it, too!",,untranslated,\n,,,
dlg_9f4156ae2d892cf6,trainer,trainer_dialogue,,,,,data/text/trainers.inc,668,Route107_Text_LisaIntro,LISA: We challenge you as a sister\nand brother!$,"LISA: We challenge you as a sister
and brother!",,untranslated,\n,,,
dlg_8a240501b5a857c5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,672,Route107_Text_LisaDefeated,LISA: Awesome.\nYou're in a different class of tough.$,"LISA: Awesome.
You're in a different class of tough.",,untranslated,\n,,,
dlg_4055d69d0eca0fa8,trainer,trainer_dialogue,,,,,data/text/trainers.inc,676,Route107_Text_LisaPostBattle,LISA: Do you have any friends who\nwould go to the beach with you?$,"LISA: Do you have any friends who
would go to the beach with you?",,untranslated,\n,,,
dlg_5e53f6fa86c187f4,trainer,trainer_dialogue,,,,,data/text/trainers.inc,680,Route107_Text_LisaNotEnoughPokemon,"LISA: If you want to battle with us,\nbring more POKéMON.$","LISA: If you want to battle with us,
bring more POKéMON.",,untranslated,\n,,,
dlg_b7be710abd7be5d0,trainer,trainer_dialogue,,,,,data/text/trainers.inc,684,Route107_Text_RayIntro,"RAY: We always battle POKéMON,\nme and my sister.\pI always lose, but we can beat you\n2-on-2!$","RAY: We always battle POKéMON,
me and my sister.
[PAGE]
I always lose, but we can beat you
2-on-2!",,untranslated,\n | \p | \n,,,
dlg_5512d603aeed18ff,trainer,trainer_dialogue,,,,,data/text/trainers.inc,690,Route107_Text_RayDefeated,"RAY: Wowee, you're at a higher level\nthan us!$","RAY: Wowee, you're at a higher level
than us!",,untranslated,\n,,,
dlg_c6c6b74eba3a22c2,trainer,trainer_dialogue,,,,,data/text/trainers.inc,694,Route107_Text_RayPostBattle,"RAY: My sister gave me my POKéMON.\nI raised it, and now it's my important\lpartner!$","RAY: My sister gave me my POKéMON.
I raised it, and now it's my important
partner!",,untranslated,\n | \l,,,
dlg_edec81a7fb575cb6,trainer,trainer_dialogue,,,,,data/text/trainers.inc,699,Route107_Text_RayNotEnoughPokemon,"RAY: If you want to battle us,\ngo bring some more POKéMON!$","RAY: If you want to battle us,
go bring some more POKéMON!",,untranslated,\n,,,
dlg_f6e4b6a70b5c095e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,703,Route107_Text_CamronIntro,"I'm in the middle of a triathlon,\nbut I'm nowhere near tired!$","I'm in the middle of a triathlon,
but I'm nowhere near tired!",,untranslated,\n,,,
dlg_96e1fe4ef724f301,trainer,trainer_dialogue,,,,,data/text/trainers.inc,707,Route107_Text_CamronDefeated,That exhausted me…$,That exhausted me…,,untranslated,,,,
dlg_6164b7e4c025c0d8,trainer,trainer_dialogue,,,,,data/text/trainers.inc,710,Route107_Text_CamronPostBattle,I still have swimming and running left\nto do after this.\pAm I going to be okay?$,"I still have swimming and running left
to do after this.
[PAGE]
Am I going to be okay?",,untranslated,\n | \p,,,
dlg_d55ce21ae24f20a5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,715,Route108_Text_JeromeIntro,My dream is to swim the world's seven\nseas!$,"My dream is to swim the world's seven
seas!",,untranslated,\n,,,
dlg_60826e5ac598ed4b,trainer,trainer_dialogue,,,,,data/text/trainers.inc,719,Route108_Text_JeromeDefeated,I won't be able to swim the seven seas\nlike this…$,"I won't be able to swim the seven seas
like this…",,untranslated,\n,,,
dlg_17c215f7eef1fcea,trainer,trainer_dialogue,,,,,data/text/trainers.inc,723,Route108_Text_JeromePostBattle,Playing with marine POKéMON is one of\nthe pleasures of swimming!$,"Playing with marine POKéMON is one of
the pleasures of swimming!",,untranslated,\n,,,
dlg_9c087d47d4cf6c83,trainer,trainer_dialogue,,,,,data/text/trainers.inc,727,Route108_Text_MatthewIntro,"Ahoy, there! Are you going out to\nthe ABANDONED SHIP, too?$","Ahoy, there! Are you going out to
the ABANDONED SHIP, too?",,untranslated,\n,,,
dlg_4363f59e7b9b58eb,trainer,trainer_dialogue,,,,,data/text/trainers.inc,731,Route108_Text_MatthewDefeated,I'm sinking!\nGlub… Glub…$,"I'm sinking!
Glub… Glub…",,untranslated,\n,,,
dlg_e7e108bb8e98c805,trainer,trainer_dialogue,,,,,data/text/trainers.inc,735,Route108_Text_MatthewPostBattle,Some people even go inside that\nABANDONED SHIP.$,"Some people even go inside that
ABANDONED SHIP.",,untranslated,\n,,,
dlg_e8a0117b7b5cbbcd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,739,Route108_Text_TaraIntro,My liar of a boyfriend told me that\nI look great in a bikini…$,"My liar of a boyfriend told me that
I look great in a bikini…",,untranslated,\n,,,
dlg_9b2d8cb25dbdc16e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,743,Route108_Text_TaraDefeated,"Oh, boo!$","Oh, boo!",,untranslated,,,,
dlg_b213f2d43717e5f1,trainer,trainer_dialogue,,,,,data/text/trainers.inc,746,Route108_Text_TaraPostBattle,"Even if it's a lie, I love being told\nI look great…\lWe girls are so complex…$","Even if it's a lie, I love being told
I look great…
We girls are so complex…",,untranslated,\n | \l,,,
dlg_87df32a79ccff6c8,trainer,trainer_dialogue,,,,,data/text/trainers.inc,751,Route108_Text_MissyIntro,I love the sea!\nI forget all my worries when I swim!$,"I love the sea!
I forget all my worries when I swim!",,untranslated,\n,,,
dlg_4ca1502c7aad4220,trainer,trainer_dialogue,,,,,data/text/trainers.inc,755,Route108_Text_MissyDefeated,"When I lose a battle, I get all\nstressed out!$","When I lose a battle, I get all
stressed out!",,untranslated,\n,,,
dlg_44938eb12ce2b8ba,trainer,trainer_dialogue,,,,,data/text/trainers.inc,759,Route108_Text_MissyPostBattle,Work off your stress by swimming!\nIt's so healthy!$,"Work off your stress by swimming!
It's so healthy!",,untranslated,\n,,,
dlg_db376a7a7ded0c3e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,763,Route108_Text_CoryIntro,"I love WATER-type POKéMON.\nI love other POKéMON, too!$","I love WATER-type POKéMON.
I love other POKéMON, too!",,untranslated,\n,,,
dlg_683615e80bd63e27,trainer,trainer_dialogue,,,,,data/text/trainers.inc,767,Route108_Text_CoryDefeated,Waaah! I lost!\nWaaah! Waaah!$,"Waaah! I lost!
Waaah! Waaah!",,untranslated,\n,,,
dlg_30f53a0212f6f405,trainer,trainer_dialogue,,,,,data/text/trainers.inc,771,Route108_Text_CoryPostBattle,Shouting is good for me!\nIt uplifts me!$,"Shouting is good for me!
It uplifts me!",,untranslated,\n,,,
dlg_9a9e44d23fded03c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,775,Route108_Text_CoryRegister,"I love tough TRAINERS, too!\nRegister me in your POKéNAV!$","I love tough TRAINERS, too!
Register me in your POKéNAV!",,untranslated,\n,,,
dlg_23686f2b295d53e3,trainer,trainer_dialogue,,,,,data/text/trainers.inc,779,Route108_Text_CoryRematchIntro,"Win or lose, I love battling at sea!$","Win or lose, I love battling at sea!",,untranslated,,,,
dlg_18b7747976087df7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,782,Route108_Text_CoryRematchDefeated,Waaah! I lost again!\nWaaah! Waaah!$,"Waaah! I lost again!
Waaah! Waaah!",,untranslated,\n,,,
dlg_5e1afdb6748e9081,trainer,trainer_dialogue,,,,,data/text/trainers.inc,786,Route108_Text_CoryRematchPostBattle,"If you're faced with a challenge,\ntry shouting at the sea!$","If you're faced with a challenge,
try shouting at the sea!",,untranslated,\n,,,
dlg_3544b469835ba800,trainer,trainer_dialogue,,,,,data/text/trainers.inc,790,Route108_Text_CarolinaIntro,I take huge pride in my POKéMON.\nWe'll show you one speedy battle!$,"I take huge pride in my POKéMON.
We'll show you one speedy battle!",,untranslated,\n,,,
dlg_c48dde54eb0fab99,trainer,trainer_dialogue,,,,,data/text/trainers.inc,794,Route108_Text_CarolinaDefeated,That wasn't cute at all.$,That wasn't cute at all.,,untranslated,,,,
dlg_08e61e45ee938e46,trainer,trainer_dialogue,,,,,data/text/trainers.inc,797,Route108_Text_CarolinaPostBattle,"Since I'm at sea like this, I wouldn't\nmind putting on a pink, frilly swimsuit…$","Since I'm at sea like this, I wouldn't
mind putting on a pink, frilly swimsuit…",,untranslated,\n,,,
dlg_77f3afd872cc01d2,trainer,trainer_dialogue,,,,,data/text/trainers.inc,801,Route109_Text_DavidIntro,Hiyah! Look at my chiseled abs!\nThis is what you call “cut”!$,"Hiyah! Look at my chiseled abs!
This is what you call “cut”!",,untranslated,\n,,,
dlg_a0d3a6eec2cdc3a4,trainer,trainer_dialogue,,,,,data/text/trainers.inc,805,Route109_Text_DavidDefeated,Aiyah!\nFlubbed out!$,"Aiyah!
Flubbed out!",,untranslated,\n,,,
dlg_9741409a6ea42dcc,trainer,trainer_dialogue,,,,,data/text/trainers.inc,809,Route109_Text_DavidPostBattle,Hiyah!\pMy sculpted abs have nothing to do\nwith POKéMON battles!$,"Hiyah!
[PAGE]
My sculpted abs have nothing to do
with POKéMON battles!",,untranslated,\p | \n,,,
dlg_1a9c2289985a2f31,trainer,trainer_dialogue,,,,,data/text/trainers.inc,814,Route109_Text_AliceIntro,Are you properly protected against\nthe sun?$,"Are you properly protected against
the sun?",,untranslated,\n,,,
dlg_ec32b4672632a3a1,trainer,trainer_dialogue,,,,,data/text/trainers.inc,818,Route109_Text_AliceDefeated,"Ouch, ouch, ouch!$","Ouch, ouch, ouch!",,untranslated,,,dup_00563,
dlg_f4e8c47c291db18d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,821,Route109_Text_AlicePostBattle,Cheeks are the most prone to burning!$,Cheeks are the most prone to burning!,,untranslated,,,,
dlg_3dc00ac372fde662,trainer,trainer_dialogue,,,,,data/text/trainers.inc,824,Route109_Text_HueyIntro,"I've laid anchor in ports around\nthe world, but SLATEPORT's the best.$","I've laid anchor in ports around
the world, but SLATEPORT's the best.",,untranslated,\n,,,
dlg_f322e05e737b284d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,828,Route109_Text_HueyDefeated,You're the best!$,You're the best!,,untranslated,,,,
dlg_061a60cf985da794,trainer,trainer_dialogue,,,,,data/text/trainers.inc,831,Route109_Text_HueyPostBattle,In the best port was the best\nTRAINER…$,"In the best port was the best
TRAINER…",,untranslated,\n,,,
dlg_77bd9f25c8e3f4c7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,835,Route109_Text_EdmondIntro,Urrrrppp…\nBattle? With me?$,"Urrrrppp…
Battle? With me?",,untranslated,\n,,,
dlg_a8cbe30a15711f68,trainer,trainer_dialogue,,,,,data/text/trainers.inc,839,Route109_Text_EdmondDefeated,Urp… Ooooooohhhhhh…\nUrrrrpppp…$,"Urp… Ooooooohhhhhh…
Urrrrpppp…",,untranslated,\n,,,
dlg_4d7b0ce87d3fbc62,trainer,trainer_dialogue,,,,,data/text/trainers.inc,843,Route109_Text_EdmondPostBattle,"I'm usually stronger than this!\nI'm just seasick as a dog!\pI'm a SAILOR, but…$","I'm usually stronger than this!
I'm just seasick as a dog!
[PAGE]
I'm a SAILOR, but…",,untranslated,\n | \p,,,
dlg_8ec1d4a6f63449b3,trainer,trainer_dialogue,,,,,data/text/trainers.inc,848,Route109_Text_RickyIntro,I'm thirsty… I could go for a SODA POP\nat the SEASHORE HOUSE…$,"I'm thirsty… I could go for a SODA POP
at the SEASHORE HOUSE…",,untranslated,\n,,,
dlg_c0f8ce31c6820496,trainer,trainer_dialogue,,,,,data/text/trainers.inc,852,Route109_Text_RickyDefeated,Groan…$,Groan…,,untranslated,,,dup_00293,
dlg_5f6fabc53089b5ba,trainer,trainer_dialogue,,,,,data/text/trainers.inc,855,Route109_Text_RickyPostBattle,I'm getting famished… My inner tube\nlooks like a giant doughnut…$,"I'm getting famished… My inner tube
looks like a giant doughnut…",,untranslated,\n,,,
dlg_995579e10c792af7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,859,Route109_Text_RickyRegister,Will you have another match with me\nwhen I'm not all thirsty?$,"Will you have another match with me
when I'm not all thirsty?",,untranslated,\n,,,
dlg_59966d21c87211d5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,863,Route109_Text_RickyRematchIntro,"I'm hungry, but I've got enough pep in\nme for a battle!$","I'm hungry, but I've got enough pep in
me for a battle!",,untranslated,\n,,,
dlg_109a13e44f9eb7de,trainer,trainer_dialogue,,,,,data/text/trainers.inc,867,Route109_Text_RickyRematchDefeated,I lost…\nIt's because I'm hungry…$,"I lost…
It's because I'm hungry…",,untranslated,\n,,,
dlg_77db050059229b26,trainer,trainer_dialogue,,,,,data/text/trainers.inc,871,Route109_Text_RickyRematchPostBattle,"When you eat on a beach, everything\nseems to taste a little better.$","When you eat on a beach, everything
seems to taste a little better.",,untranslated,\n,,,
dlg_80d86f4a57fa0662,trainer,trainer_dialogue,,,,,data/text/trainers.inc,875,Route109_Text_LolaIntro,Doesn't a beach umbrella look like\na giant flower?$,"Doesn't a beach umbrella look like
a giant flower?",,untranslated,\n,,,
dlg_35bced93bb51ec27,trainer,trainer_dialogue,,,,,data/text/trainers.inc,879,Route109_Text_LolaDefeated,Mommy!$,Mommy!,,untranslated,,,dup_00512,
dlg_31657dcff8e06dba,trainer,trainer_dialogue,,,,,data/text/trainers.inc,882,Route109_Text_LolaPostBattle,"If you look at the beach from the sky,\nit looks like a big flower garden!$","If you look at the beach from the sky,
it looks like a big flower garden!",,untranslated,\n,,,
dlg_1b6e4eede2eb9b49,trainer,trainer_dialogue,,,,,data/text/trainers.inc,886,Route109_Text_LolaRegister,Me?\nI'm here every day!$,"Me?
I'm here every day!",,untranslated,\n,,,
dlg_e88f991333c31b9e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,890,Route109_Text_LolaRematchIntro,I'm not losing to you again!\nThat's why I have my inner tube!$,"I'm not losing to you again!
That's why I have my inner tube!",,untranslated,\n,,,
dlg_3b2822f4adc018b9,trainer,trainer_dialogue,,,,,data/text/trainers.inc,894,Route109_Text_LolaRematchDefeated,Mommy!$,Mommy!,,untranslated,,,dup_00512,
dlg_cf7f911661c46166,trainer,trainer_dialogue,,,,,data/text/trainers.inc,897,Route109_Text_LolaRematchPostBattle,"If I have an inner tube, me and my\nPOKéMON's cuteness goes way up!$","If I have an inner tube, me and my
POKéMON's cuteness goes way up!",,untranslated,\n,,,
dlg_c7eecf786d1f80bd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,901,Route109_Text_AustinaIntro,"I can't swim without my inner tube,\nbut I won't lose at POKéMON!$","I can't swim without my inner tube,
but I won't lose at POKéMON!",,untranslated,\n,,,
dlg_2dd5a5198d7b4513,trainer,trainer_dialogue,,,,,data/text/trainers.inc,905,Route109_Text_AustinaDefeated,Did I lose because I have an inner\ntube?$,"Did I lose because I have an inner
tube?",,untranslated,\n,,,
dlg_63dfac104f51e346,trainer,trainer_dialogue,,,,,data/text/trainers.inc,909,Route109_Text_AustinaPostBattle,My inner tube is a fashion item.\nI can't be seen without it.$,"My inner tube is a fashion item.
I can't be seen without it.",,untranslated,\n,,,
dlg_e30682e6e8b8acaf,trainer,trainer_dialogue,,,,,data/text/trainers.inc,913,Route109_Text_GwenIntro,"Hi, big TRAINER.\nWill you battle with me?$","Hi, big TRAINER.
Will you battle with me?",,untranslated,\n,,,
dlg_1656ec968bca0862,trainer,trainer_dialogue,,,,,data/text/trainers.inc,917,Route109_Text_GwenDefeated,"Oh, you're strong.$","Oh, you're strong.",,untranslated,,,,
dlg_339c0fc1e88c0f23,trainer,trainer_dialogue,,,,,data/text/trainers.inc,920,Route109_Text_GwenPostBattle,How did you get to be so strong?$,How did you get to be so strong?,,untranslated,,,,
dlg_ee95d43a79236c83,trainer,trainer_dialogue,,,,,data/text/trainers.inc,923,Route109_Text_CarterIntro,Wahahah! This dude's going to catch\nhimself a big one!$,"Wahahah! This dude's going to catch
himself a big one!",,untranslated,\n,,,
dlg_22a6ae4f1732ad66,trainer,trainer_dialogue,,,,,data/text/trainers.inc,927,Route109_Text_CarterDefeated,This dude just lost one…$,This dude just lost one…,,untranslated,,,,
dlg_870d3a08f944766e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,930,Route109_Text_CarterPostBattle,"This dude thinks you're a big one.\nNo, you're a big-one-to-be!$","This dude thinks you're a big one.
No, you're a big-one-to-be!",,untranslated,\n,,,
dlg_636a421b1d3f60fa,trainer,trainer_dialogue,,,,,data/text/trainers.inc,934,Route109_Text_PaulIntro,"PAUL: Well, this is a mood-breaker.\pI wish you wouldn't disturb our\nprecious time together.$","PAUL: Well, this is a mood-breaker.
[PAGE]
I wish you wouldn't disturb our
precious time together.",,untranslated,\p | \n,,,
dlg_d044e52b7f08ae8c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,939,Route109_Text_PaulDefeated,"PAUL: Well, I give up.$","PAUL: Well, I give up.",,untranslated,,,,
dlg_5cc0e01413f5291a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,942,Route109_Text_PaulPostBattle,"PAUL: Well, don't tell anyone that\nwe're here.\lThis is just our private world of two!$","PAUL: Well, don't tell anyone that
we're here.
This is just our private world of two!",,untranslated,\n | \l,,,
dlg_0ae84d8676a9e308,trainer,trainer_dialogue,,,,,data/text/trainers.inc,947,Route109_Text_PaulNotEnoughPokemon,"PAUL: We're totally, deeply in love.\nThat's why we make our POKéMON battle\ltogether.$","PAUL: We're totally, deeply in love.
That's why we make our POKéMON battle
together.",,untranslated,\n | \l,,,
dlg_aca15ffa4e196c6b,trainer,trainer_dialogue,,,,,data/text/trainers.inc,952,Route109_Text_MelIntro,"MEL: We're, like, totally in love.\nOur romance is heating up all of HOENN!$","MEL: We're, like, totally in love.
Our romance is heating up all of HOENN!",,untranslated,\n,,,
dlg_9629576c44f2e644,trainer,trainer_dialogue,,,,,data/text/trainers.inc,956,Route109_Text_MelDefeated,"MEL: We lost, and it's my fault!\nPAUL will hate me!$","MEL: We lost, and it's my fault!
PAUL will hate me!",,untranslated,\n,,,
