dialogue_id,source_label,source_file,source_line,script_label,event_id,map_name,map_period,reference_type,mandatory_path,branch_type,scope_decision,scope_evidence,chronology_confidence,notes
dlg_81ca23e1fc2c226a,EverGrandeCity_ChampionsRoom_Text_BirchArriveRatePokedex,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,290,EverGrandeCity_ChampionsRoom_EventScript_BirchArrivesExitForHoF,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_dd762debedb89c77,EverGrandeCity_ChampionsRoom_Text_BirchCongratulations,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,306,EverGrandeCity_ChampionsRoom_EventScript_BirchArrivesExitForHoF,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_e48bce6d96070af2,EverGrandeCity_ChampionsRoom_Text_WallaceComeWithMe,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,311,EverGrandeCity_ChampionsRoom_EventScript_BirchArrivesExitForHoF,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_44055334f4fe10fa,EverGrandeCity_ChampionsRoom_Text_WallaceWaitOutside,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,317,EverGrandeCity_ChampionsRoom_EventScript_BirchArrivesExitForHoF,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_ba212f09bd9a9718,EverGrandeCity_ChampionsRoom_Text_MayCongratulations,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,324,EverGrandeCity_ChampionsRoom_EventScript_MayCongratulations,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_d3aa53241d06684c,EverGrandeCity_ChampionsRoom_Text_BrendanCongratulations,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,333,EverGrandeCity_ChampionsRoom_EventScript_BrendanCongratulations,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_7696ddbcad4cdaca,gBirchDexRatingText_SoYouveSeenAndCaught,data/text/pokedex_rating.inc,9,ProfBirch_EventScript_RatePokedex,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_dc0ce7c8455a31db,gBirchDexRatingText_OnANationwideBasis,data/text/pokedex_rating.inc,110,ProfBirch_EventScript_RatePokedex,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_620c88648d5b14e6,EverGrandeCity_HallOfFame_Text_HereWeHonorLeagueChampions,data/maps/EverGrandeCity_HallOfFame/scripts.inc,81,EverGrandeCity_HallOfFame_EventScript_EnterHallOfFame,hall_of_fame,EverGrandeCity_HallOfFame,hall_of_fame,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_f8d2a6465c7b7c81,EverGrandeCity_HallOfFame_Text_LetsRecordYouAndYourPartnersNames,data/maps/EverGrandeCity_HallOfFame/scripts.inc,89,EverGrandeCity_HallOfFame_EventScript_EnterHallOfFame,hall_of_fame,EverGrandeCity_HallOfFame,hall_of_fame,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
